RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DAG-001-E0567,PKG-10,DEL-10-05,Headless CLI and structured I/O analysis runner,EXECUTION,DELIVERABLE,UPSTREAM,SOLVER_PREDECESSOR,DELIVERABLE,PKG-04,DEL-04-01,DEL-04-01,3D frame stiffness kernel,execution/PKG-04_Solver Core and Numerical Methods/1_Working/DEL-04-01_3D frame stiffness kernel,DEL-10-05 needs DEL-04-01 as a predecessor: headless runner invokes solver execution,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-10-05 and DEL-04-01; plans/DAG-001 expected dependency shape,"FROM DEL-10-05: Implement a CLI or equivalent headless interface for schema-driven solve execution, benchmark automation, and report/result export before full GUI maturity. Artifacts: CLI runner; structured input/output fixtures; automation docs | TARGET DEL-04-01: Implement the global 3D frame stiffness assembly, coordinate transforms, boundary conditions, and sparse solve interface. Artifacts: core/solver/frame_kernel; unit tests",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0568,PKG-10,DEL-10-05,Headless CLI and structured I/O analysis runner,EXECUTION,DELIVERABLE,UPSTREAM,LOAD_STRESS_PREDECESSOR,DELIVERABLE,PKG-05,DEL-05-01,DEL-05-01,Primitive load case engine,"execution/PKG-05_Loads, Load Cases, and Stress Recovery/1_Working/DEL-05-01_Primitive load case engine",DEL-10-05 needs DEL-05-01 as a predecessor: headless runner executes load-case workflows,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-10-05 and DEL-05-01; plans/DAG-001 expected dependency shape,"FROM DEL-10-05: Implement a CLI or equivalent headless interface for schema-driven solve execution, benchmark automation, and report/result export before full GUI maturity. Artifacts: CLI runner; structured input/output fixtures; automation docs | TARGET DEL-05-01: Implement load definitions for weight, pressure, thermal, displacement, hydrotest, wind, seismic, and occasional categories. Artifacts: load case model; load application tests",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0569,PKG-10,DEL-10-05,Headless CLI and structured I/O analysis runner,EXECUTION,DELIVERABLE,UPSTREAM,REPORTING_PREDECESSOR,DELIVERABLE,PKG-08,DEL-08-04,DEL-08-04,Result export format,"execution/PKG-08_Reporting, Audit, and Reproducibility/1_Working/DEL-08-04_Result export format",DEL-10-05 needs DEL-08-04 as a predecessor: headless runner emits structured result output,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-10-05 and DEL-08-04; plans/DAG-001 expected dependency shape,"FROM DEL-10-05: Implement a CLI or equivalent headless interface for schema-driven solve execution, benchmark automation, and report/result export before full GUI maturity. Artifacts: CLI runner; structured input/output fixtures; automation docs | TARGET DEL-08-04: Define and implement machine-readable result export for tests, review, and downstream tooling. Artifacts: schemas/results.schema.yaml; exporter; tests",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0570,PKG-10,DEL-10-05,Headless CLI and structured I/O analysis runner,EXECUTION,DELIVERABLE,UPSTREAM,REPORTING_PREDECESSOR,DELIVERABLE,PKG-08,DEL-08-02,DEL-08-02,Audit manifest and model hash,"execution/PKG-08_Reporting, Audit, and Reproducibility/1_Working/DEL-08-02_Audit manifest and model hash",DEL-10-05 needs DEL-08-02 as a predecessor: headless runner emits reproducibility/audit metadata,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-10-05 and DEL-08-02; plans/DAG-001 expected dependency shape,"FROM DEL-10-05: Implement a CLI or equivalent headless interface for schema-driven solve execution, benchmark automation, and report/result export before full GUI maturity. Artifacts: CLI runner; structured input/output fixtures; automation docs | TARGET DEL-08-02: Implement canonical input manifest, model hash, solver version stamp, and rule-pack checksum capture. Artifacts: audit manifest; hash tests",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0571,PKG-10,DEL-10-04,"Build, packaging, and CI/CD pipeline",EXECUTION,DELIVERABLE,UPSTREAM,VALIDATION_PREDECESSOR,DELIVERABLE,PKG-09,DEL-09-05,DEL-09-05,Release quality gate checklist,"execution/PKG-09_Verification, Validation, and Quality Oracles/1_Working/DEL-09-05_Release quality gate checklist",DEL-10-04 needs DEL-09-05 as a predecessor: CI/CD pipeline uses release quality gates,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-10-04 and DEL-09-05; plans/DAG-001 expected dependency shape,"FROM DEL-10-04: Implement reproducible builds, tests, packaging skeleton, and release artifacts for supported platforms. Artifacts: CI workflows; packaging scripts; release notes template | TARGET DEL-09-05: Define release gates for solver changes, rule-engine changes, GUI releases, and report-template releases. Artifacts: release QA checklist; CI quality gates",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0572,PKG-10,DEL-10-04,"Build, packaging, and CI/CD pipeline",EXECUTION,DELIVERABLE,UPSTREAM,INTEROP_PREDECESSOR,DELIVERABLE,PKG-10,DEL-10-05,DEL-10-05,Headless CLI and structured I/O analysis runner,"execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-05_Headless CLI and structured I-O analysis runner",DEL-10-04 needs DEL-10-05 as a predecessor: CI automation exercises headless runner workflows,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-10-04 and DEL-10-05; plans/DAG-001 expected dependency shape,"FROM DEL-10-04: Implement reproducible builds, tests, packaging skeleton, and release artifacts for supported platforms. Artifacts: CI workflows; packaging scripts; release notes template | TARGET DEL-10-05: Implement a CLI or equivalent headless interface for schema-driven solve execution, benchmark automation, and report/result export before full GUI maturity. Artifacts: CLI runner; structured input/output fixtures; automation docs",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0573,PKG-10,DEL-10-04,"Build, packaging, and CI/CD pipeline",EXECUTION,DELIVERABLE,UPSTREAM,VALIDATION_PREDECESSOR,DELIVERABLE,PKG-08,DEL-08-05,DEL-08-05,Report protected-content linter,"execution/PKG-08_Reporting, Audit, and Reproducibility/1_Working/DEL-08-05_Report protected-content linter",DEL-10-04 needs DEL-08-05 as a predecessor: CI/CD pipeline includes protected-content/provenance checks,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-10-04 and DEL-08-05; plans/DAG-001 expected dependency shape,"FROM DEL-10-04: Implement reproducible builds, tests, packaging skeleton, and release artifacts for supported platforms. Artifacts: CI workflows; packaging scripts; release notes template | TARGET DEL-08-05: Implement checks that prevent public report templates/examples from embedding protected code text/tables/formulas. Artifacts: report linter; CI guard",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0574,PKG-10,DEL-10-04,"Build, packaging, and CI/CD pipeline",EXECUTION,DELIVERABLE,UPSTREAM,SECURITY_PREDECESSOR,DELIVERABLE,PKG-12,DEL-12-05,DEL-12-05,Security threat model,"execution/PKG-12_Security, Privacy, and Private Data Handling/1_Working/DEL-12-05_Security threat model",DEL-10-04 needs DEL-12-05 as a predecessor: packaging/release workflows need supply-chain threat-model constraints,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-10-04 and DEL-12-05; plans/DAG-001 expected dependency shape,"FROM DEL-10-04: Implement reproducible builds, tests, packaging skeleton, and release artifacts for supported platforms. Artifacts: CI workflows; packaging scripts; release notes template | TARGET DEL-12-05: Draft and maintain threat model for private data, report sharing, plugins, imports, and supply chain. Artifacts: docs/security/threat_model.md",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0575,PKG-11,DEL-11-01,User guide skeleton,EXECUTION,DELIVERABLE,UPSTREAM,DOCS_PREDECESSOR,DELIVERABLE,PKG-07,DEL-07-01,DEL-07-01,3D viewport and centerline editor,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-01_3D viewport and centerline editor,DEL-11-01 needs DEL-07-01 as a predecessor: user guide describes modeling workflow,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-11-01 and DEL-07-01; plans/DAG-001 expected dependency shape,"FROM DEL-11-01: Create user guide structure for project setup, modeling, solving, rule checks, reports, and limitations. Artifacts: docs/user_guide/index.md | TARGET DEL-07-01: Implement initial viewport interactions for nodes, pipe runs, bends, and simple component symbols. Artifacts: GUI viewport; interaction tests",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0576,PKG-11,DEL-11-01,User guide skeleton,EXECUTION,DELIVERABLE,UPSTREAM,DOCS_PREDECESSOR,DELIVERABLE,PKG-07,DEL-07-03,DEL-07-03,"Material, component, and rule-pack editors","execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-03_Material, component, and rule-pack editors",DEL-11-01 needs DEL-07-03 as a predecessor: user guide describes editors for private data/rule packs,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-11-01 and DEL-07-03; plans/DAG-001 expected dependency shape,"FROM DEL-11-01: Create user guide structure for project setup, modeling, solving, rule checks, reports, and limitations. Artifacts: docs/user_guide/index.md | TARGET DEL-07-03: Implement editors for private materials, components, and rule-pack references. Artifacts: editor panels; validation UI tests",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0577,PKG-11,DEL-11-01,User guide skeleton,EXECUTION,DELIVERABLE,UPSTREAM,DOCS_PREDECESSOR,DELIVERABLE,PKG-07,DEL-07-05,DEL-07-05,Results viewer,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-05_Results viewer,DEL-11-01 needs DEL-07-05 as a predecessor: user guide describes results review,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-11-01 and DEL-07-05; plans/DAG-001 expected dependency shape,"FROM DEL-11-01: Create user guide structure for project setup, modeling, solving, rule checks, reports, and limitations. Artifacts: docs/user_guide/index.md | TARGET DEL-07-05: Implement tabular/graphical review for displacements, rotations, forces, moments, reactions, stresses, and ratios. Artifacts: results panels; visual overlays; UI tests",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0578,PKG-11,DEL-11-01,User guide skeleton,EXECUTION,DELIVERABLE,UPSTREAM,DOCS_PREDECESSOR,DELIVERABLE,PKG-08,DEL-08-01,DEL-08-01,Calculation report generator,"execution/PKG-08_Reporting, Audit, and Reproducibility/1_Working/DEL-08-01_Calculation report generator",DEL-11-01 needs DEL-08-01 as a predecessor: user guide describes reports and limitations,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-11-01 and DEL-08-01; plans/DAG-001 expected dependency shape,"FROM DEL-11-01: Create user guide structure for project setup, modeling, solving, rule checks, reports, and limitations. Artifacts: docs/user_guide/index.md | TARGET DEL-08-01: Implement report generation with model input summary, load cases, results, warnings, and rule-pack references. Artifacts: report renderer; report template; tests",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0579,PKG-11,DEL-11-01,User guide skeleton,EXECUTION,DELIVERABLE,UPSTREAM,GOVERNANCE_PREDECESSOR,DELIVERABLE,PKG-01,DEL-01-04,DEL-01-04,Professional responsibility and product-claims policy,"execution/PKG-01_Governance, IP Boundary, and Professional Responsibility/1_Working/DEL-01-04_Professional responsibility and product-claims policy",DEL-11-01 needs DEL-01-04 as a predecessor: user guide must preserve professional boundary language,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-11-01 and DEL-01-04; plans/DAG-001 expected dependency shape,"FROM DEL-11-01: Create user guide structure for project setup, modeling, solving, rule checks, reports, and limitations. Artifacts: docs/user_guide/index.md | TARGET DEL-01-04: Define permitted/prohibited claims, report disclaimers, and human approval boundaries. Artifacts: docs/PROFESSIONAL_BOUNDARY.md; report notice template",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0580,PKG-11,DEL-11-02,Developer guide for solver and rule packs,EXECUTION,DELIVERABLE,UPSTREAM,DOCS_PREDECESSOR,DELIVERABLE,PKG-02,DEL-02-01,DEL-02-01,Canonical domain model schema,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-01_Canonical domain model schema",DEL-11-02 needs DEL-02-01 as a predecessor: developer guide documents domain schema,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-11-02 and DEL-02-01; plans/DAG-001 expected dependency shape,"FROM DEL-11-02: Create developer guide for solver architecture, rule-pack schema, test discipline, and contribution boundaries. Artifacts: docs/developer_guide/index.md | TARGET DEL-02-01: Define project, model, node, element, material, component, load, result, and report entities. Artifacts: schemas/model.schema.yaml; docs/TYPES.md update",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0581,PKG-11,DEL-11-02,Developer guide for solver and rule packs,EXECUTION,DELIVERABLE,UPSTREAM,DOCS_PREDECESSOR,DELIVERABLE,PKG-02,DEL-02-02,DEL-02-02,Unit system and dimensional-analysis core contract,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-02_Unit system and dimensional-analysis core contract",DEL-11-02 needs DEL-02-02 as a predecessor: developer guide documents unit system,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-11-02 and DEL-02-02; plans/DAG-001 expected dependency shape,"FROM DEL-11-02: Create developer guide for solver architecture, rule-pack schema, test discipline, and contribution boundaries. Artifacts: docs/developer_guide/index.md | TARGET DEL-02-02: Specify unit dimensions, conversion rules, storage conventions, and unit test obligations. Artifacts: core/units module contract; unit tests; docs/SPEC.md section",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0582,PKG-11,DEL-11-02,Developer guide for solver and rule packs,EXECUTION,DELIVERABLE,UPSTREAM,DOCS_PREDECESSOR,DELIVERABLE,PKG-04,DEL-04-01,DEL-04-01,3D frame stiffness kernel,execution/PKG-04_Solver Core and Numerical Methods/1_Working/DEL-04-01_3D frame stiffness kernel,DEL-11-02 needs DEL-04-01 as a predecessor: developer guide documents solver architecture,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-11-02 and DEL-04-01; plans/DAG-001 expected dependency shape,"FROM DEL-11-02: Create developer guide for solver architecture, rule-pack schema, test discipline, and contribution boundaries. Artifacts: docs/developer_guide/index.md | TARGET DEL-04-01: Implement the global 3D frame stiffness assembly, coordinate transforms, boundary conditions, and sparse solve interface. Artifacts: core/solver/frame_kernel; unit tests",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0583,PKG-11,DEL-11-02,Developer guide for solver and rule packs,EXECUTION,DELIVERABLE,UPSTREAM,DOCS_PREDECESSOR,DELIVERABLE,PKG-06,DEL-06-01,DEL-06-01,Rule-pack schema,execution/PKG-06_Rule Packs and User-Supplied Code Check Engine/1_Working/DEL-06-01_Rule-pack schema,DEL-11-02 needs DEL-06-01 as a predecessor: developer guide documents rule-pack schema,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-11-02 and DEL-06-01; plans/DAG-001 expected dependency shape,"FROM DEL-11-02: Create developer guide for solver architecture, rule-pack schema, test discipline, and contribution boundaries. Artifacts: docs/developer_guide/index.md | TARGET DEL-06-01: Define the rule-pack artifact schema: metadata, required inputs, formulas, allowables, statuses, and redistribution flags. Artifacts: schemas/rule_pack.schema.yaml; docs/SPEC.md update",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0584,PKG-11,DEL-11-02,Developer guide for solver and rule packs,EXECUTION,DELIVERABLE,UPSTREAM,DOCS_PREDECESSOR,DELIVERABLE,PKG-10,DEL-10-01,DEL-10-01,Public API and plugin boundary,"execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary",DEL-11-02 needs DEL-10-01 as a predecessor: developer guide documents public API/plugin boundaries,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-11-02 and DEL-10-01; plans/DAG-001 expected dependency shape,"FROM DEL-11-02: Create developer guide for solver architecture, rule-pack schema, test discipline, and contribution boundaries. Artifacts: docs/developer_guide/index.md | TARGET DEL-10-01: Define public API/plugin boundaries for model import/export, solver invocation, results, and rule-pack hooks. Artifacts: api/openapi.yaml or equivalent; plugin boundary doc",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0585,PKG-11,DEL-11-02,Developer guide for solver and rule packs,EXECUTION,DELIVERABLE,UPSTREAM,GOVERNANCE_PREDECESSOR,DELIVERABLE,PKG-01,DEL-01-02,DEL-01-02,Copyright and protected-data boundary policy,"execution/PKG-01_Governance, IP Boundary, and Professional Responsibility/1_Working/DEL-01-02_Copyright and protected-data boundary policy",DEL-11-02 needs DEL-01-02 as a predecessor: developer guide documents protected-data contribution boundary,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-11-02 and DEL-01-02; plans/DAG-001 expected dependency shape,"FROM DEL-11-02: Create developer guide for solver architecture, rule-pack schema, test discipline, and contribution boundaries. Artifacts: docs/developer_guide/index.md | TARGET DEL-01-02: Define what data/code/text may not enter the public repository and how suspected protected content is quarantined. Artifacts: docs/IP_AND_DATA_BOUNDARY.md; contribution review checklist",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0586,PKG-11,DEL-11-03,Theory notes: classical to modern centerline analysis,EXECUTION,DELIVERABLE,UPSTREAM,DOCS_PREDECESSOR,DELIVERABLE,PKG-04,DEL-04-01,DEL-04-01,3D frame stiffness kernel,execution/PKG-04_Solver Core and Numerical Methods/1_Working/DEL-04-01_3D frame stiffness kernel,DEL-11-03 needs DEL-04-01 as a predecessor: theory notes explain frame analysis implementation,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-11-03 and DEL-04-01; plans/DAG-001 expected dependency shape,"FROM DEL-11-03: Draft theory notes explaining the classical flexibility lineage and modern 3D frame implementation without copying protected standards. Artifacts: docs/theory/centerline_analysis.md | TARGET DEL-04-01: Implement the global 3D frame stiffness assembly, coordinate transforms, boundary conditions, and sparse solve interface. Artifacts: core/solver/frame_kernel; unit tests",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0587,PKG-11,DEL-11-03,Theory notes: classical to modern centerline analysis,EXECUTION,DELIVERABLE,UPSTREAM,DOCS_PREDECESSOR,DELIVERABLE,PKG-04,DEL-04-02,DEL-04-02,Straight pipe element,execution/PKG-04_Solver Core and Numerical Methods/1_Working/DEL-04-02_Straight pipe element,DEL-11-03 needs DEL-04-02 as a predecessor: theory notes explain straight pipe/centerline behavior,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-11-03 and DEL-04-02; plans/DAG-001 expected dependency shape,"FROM DEL-11-03: Draft theory notes explaining the classical flexibility lineage and modern 3D frame implementation without copying protected standards. Artifacts: docs/theory/centerline_analysis.md | TARGET DEL-04-02: Implement straight pipe local stiffness, section-property integration, weight hooks, and element force recovery. Artifacts: straight pipe element; solver tests",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0588,PKG-11,DEL-11-03,Theory notes: classical to modern centerline analysis,EXECUTION,DELIVERABLE,UPSTREAM,DOCS_PREDECESSOR,DELIVERABLE,PKG-09,DEL-09-01,DEL-09-01,Mechanics benchmark suite,"execution/PKG-09_Verification, Validation, and Quality Oracles/1_Working/DEL-09-01_Mechanics benchmark suite",DEL-11-03 needs DEL-09-01 as a predecessor: theory notes should align with mechanics benchmarks,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-11-03 and DEL-09-01; plans/DAG-001 expected dependency shape,"FROM DEL-11-03: Draft theory notes explaining the classical flexibility lineage and modern 3D frame implementation without copying protected standards. Artifacts: docs/theory/centerline_analysis.md | TARGET DEL-09-01: Create benchmark cases for cantilevers, frames, thermal growth, imposed displacement, and stiffness transforms. Artifacts: validation/benchmarks/mechanics; hand-calc notes",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0589,PKG-11,DEL-11-03,Theory notes: classical to modern centerline analysis,EXECUTION,DELIVERABLE,UPSTREAM,GOVERNANCE_PREDECESSOR,DELIVERABLE,PKG-01,DEL-01-02,DEL-01-02,Copyright and protected-data boundary policy,"execution/PKG-01_Governance, IP Boundary, and Professional Responsibility/1_Working/DEL-01-02_Copyright and protected-data boundary policy",DEL-11-03 needs DEL-01-02 as a predecessor: theory notes must cite public/permissive sources and avoid protected copying,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-11-03 and DEL-01-02; plans/DAG-001 expected dependency shape,FROM DEL-11-03: Draft theory notes explaining the classical flexibility lineage and modern 3D frame implementation without copying protected standards. Artifacts: docs/theory/centerline_analysis.md | TARGET DEL-01-02: Define what data/code/text may not enter the public repository and how suspected protected content is quarantined. Artifacts: docs/IP_AND_DATA_BOUNDARY.md; contribution review checklist,INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0590,PKG-11,DEL-11-04,Invented educational example models,EXECUTION,DELIVERABLE,UPSTREAM,DOCS_PREDECESSOR,DELIVERABLE,PKG-06,DEL-06-05,DEL-06-05,Invented non-code example rule pack,execution/PKG-06_Rule Packs and User-Supplied Code Check Engine/1_Working/DEL-06-05_Invented non-code example rule pack,DEL-11-04 needs DEL-06-05 as a predecessor: educational examples consume invented non-code rule pack,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-11-04 and DEL-06-05; plans/DAG-001 expected dependency shape,FROM DEL-11-04: Create invented-data example models for mechanics-only and fake-rule-pack demonstrations. Artifacts: examples/models/invented/*; tutorials | TARGET DEL-06-05: Create a demonstration rule pack using invented values and explicit non-engineering notices. Artifacts: examples/rule_packs/invented_demo.yaml; docs/example notice,INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0591,PKG-11,DEL-11-04,Invented educational example models,EXECUTION,DELIVERABLE,UPSTREAM,DOCS_PREDECESSOR,DELIVERABLE,PKG-09,DEL-09-01,DEL-09-01,Mechanics benchmark suite,"execution/PKG-09_Verification, Validation, and Quality Oracles/1_Working/DEL-09-01_Mechanics benchmark suite",DEL-11-04 needs DEL-09-01 as a predecessor: educational examples should align with mechanics benchmarks,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-11-04 and DEL-09-01; plans/DAG-001 expected dependency shape,"FROM DEL-11-04: Create invented-data example models for mechanics-only and fake-rule-pack demonstrations. Artifacts: examples/models/invented/*; tutorials | TARGET DEL-09-01: Create benchmark cases for cantilevers, frames, thermal growth, imposed displacement, and stiffness transforms. Artifacts: validation/benchmarks/mechanics; hand-calc notes",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
